ID,Date,Timestamp,Elog ID,Meter ID,Parameter ID,Elog Name,Meter Name,Parameter,Value,Unit,From
3400841,"02/02/2023, 9:30:00 am",1675301400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,216,kW,METER
3400842,"02/02/2023, 10:00:00 am",1675303200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,228,kW,METER
3400843,"02/02/2023, 10:30:00 am",1675305000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,228,kW,METER
3400844,"02/02/2023, 11:00:00 am",1675306800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,216,kW,METER
3400845,"02/02/2023, 11:30:00 am",1675308600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,224,kW,METER
3400846,"02/02/2023, 12:00:00 pm",1675310400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,220,kW,METER
3400847,"02/02/2023, 12:30:00 pm",1675312200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,168,kW,METER
3400848,"02/02/2023, 1:00:00 pm",1675314000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,184,kW,METER
3400849,"02/02/2023, 1:30:00 pm",1675315800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,204,kW,METER
3400850,"02/02/2023, 2:00:00 pm",1675317600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,220,kW,METER
3400851,"02/02/2023, 2:30:00 pm",1675319400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,244,kW,METER
3400852,"02/02/2023, 3:00:00 pm",1675321200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,228,kW,METER
3400853,"02/02/2023, 3:30:00 pm",1675323000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,220,kW,METER
3400854,"02/02/2023, 4:00:00 pm",1675324800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,200,kW,METER
3400855,"02/02/2023, 4:30:00 pm",1675326600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,184,kW,METER
3400856,"02/02/2023, 5:00:00 pm",1675328400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,176,kW,METER
3400857,"02/02/2023, 5:30:00 pm",1675330200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,152,kW,METER
3400858,"02/02/2023, 6:00:00 pm",1675332000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,156,kW,METER
3400859,"02/02/2023, 6:30:00 pm",1675333800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,140,kW,METER
3400860,"02/02/2023, 7:00:00 pm",1675335600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,152,kW,METER
3400861,"02/02/2023, 7:30:00 pm",1675337400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,168,kW,METER
3400862,"02/02/2023, 8:00:00 pm",1675339200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,168,kW,METER
3400863,"02/02/2023, 8:30:00 pm",1675341000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,164,kW,METER
3400864,"02/02/2023, 9:00:00 pm",1675342800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,128,kW,METER
3400865,"02/02/2023, 9:30:00 pm",1675344600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,128,kW,METER
